,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1471,NOLSM2571014,1,Implantation,1.47E+16,6.69E+16,6.47E+17,3.01E+17,6.00E+17,30552.557,103.142,944,155,10,14,26-02-2022
1472,NOLSM2581015,2,Implantation,2.48695E+15,1.06E+17,7.89E+17,2.99E+17,6.00E+17,31715.512,103.914,896,155,10,15,26-02-2022
1473,NOLSM2591016,3,Implantation,1.30E+16,1.46E+17,6.70E+17,2.97E+17,6.00E+17,30474.163,101.145,898,156,10,16,26-02-2022
1474,NOLSM2601017,3,Implantation,1.14E+16,1.70E+17,6.04E+17,2.98E+17,6.00E+17,31692.92,102.863,931,157,10,17,26-02-2022
1475,NOLSM2611018,2,Implantation,1.36E+16,5.92E+16,4.01E+17,2.99E+17,6.00E+17,31037.529,101.615,920,155,10,18,26-02-2022
1476,NOLSM2621019,1,Implantation,2.40E+16,3.60E+16,5.70E+17,2.99E+17,6.00E+17,31925.006,102.899,889,153,10,19,26-02-2022
1477,NOLSM2631020,1,Implantation,7.89E+15,8.70E+16,5.67E+17,2.98E+17,6.00E+17,32001.77,102.186,908,154,10,20,26-02-2022
1478,NOLSM2641021,2,Implantation,1.20E+16,1.23E+17,5.55E+17,3.01E+17,6.00E+17,31568.412,103.001,902,156,10,21,26-02-2022
1479,NOLSM2651022,3,Implantation,8.22385E+15,1.44E+17,6.40E+17,3.00E+17,6.00E+17,32672.059,104.117,879,152,10,22,26-02-2022
1480,NOLSM2661023,3,Implantation,7.68862E+15,1.23E+17,6.92E+17,3.01E+17,6.00E+17,32628.909,98.842,919,155,10,23,26-02-2022
1481,NOLSM2671024,2,Implantation,1.79E+16,8.32E+16,6.34E+17,2.99E+17,6.00E+17,31536.829,104.62,912,154,10,24,26-02-2022
1482,NOLSM2681025,1,Implantation,2.12076E+15,4.49E+16,-6.60E+16,2.99E+17,6.00E+17,30765.724,103.031,907,153,10,25,26-02-2022
1483,NOLSM2691026,1,Implantation,1.25E+16,1.11E+17,2.40E+17,3.00E+17,6.00E+17,30855.999,103.879,902,155,10,26,26-02-2022
1484,NOLSM2701027,2,Implantation,1.22E+16,9.77E+16,1.12E+18,3.02E+17,6.00E+17,30260.942,104.194,893,154,10,27,26-02-2022
1485,NOLSM784301,1,Implantation,5.92365E+15,3846247470,1.79892E+11,3.01E+17,6.00E+17,32337.742,100.688,909,151,30,1,26-02-2022
1486,NOLSM785302,1,Implantation,7.32126E+15,2.76E+16,4.29E+17,3.01E+17,6.00E+17,32422.811,100.968,908,151,30,2,26-02-2022
1487,NOLSM786303,2,Implantation,1.99E+16,1.59E+17,1.02E+18,3.01E+17,6.00E+17,32255.476,100.571,904,151,30,3,26-02-2022
1488,NOLSM787304,3,Implantation,1.68E+16,3.03664E+12,1.9006E+14,2.98E+17,6.00E+17,32597.159,100.254,905,150,30,4,26-02-2022
1489,NOLSM788305,3,Implantation,1.08E+16,4.68E+16,3.00E+17,3.02E+17,6.00E+17,32194.56,99.766,901,150,30,5,26-02-2022
1490,NOLSM789306,2,Implantation,1.42E+16,2.70E+16,5.31E+17,3.01E+17,6.00E+17,32641.989,100.404,904,151,30,6,26-02-2022
1491,NOLSM790307,1,Implantation,6.69678E+15,5.63E+16,5.26566E+14,2.98E+17,6.00E+17,32639.929,100.729,903,151,30,7,26-02-2022
1492,NOLSM791308,1,Implantation,1.66E+16,1.58E+17,9.62E+17,3.00E+17,6.00E+17,32636.286,100.703,904,151,30,8,26-02-2022
1493,NOLSM792309,3,Implantation,6.55235E+15,6.40E+16,5.47026E+13,2.99E+17,6.00E+17,31686.264,100.155,904,150,30,9,26-02-2022
1494,NOLSM7933010,3,Implantation,2.07E+16,1.01227E+15,2.75074E+15,3.00E+17,6.00E+17,31783.84,100.177,903,150,30,10,26-02-2022
1495,NOLSM7943011,2,Implantation,2.92882E+15,8.08099E+13,1.79E+16,3.00E+17,6.00E+17,31618.822,100.256,904,150,30,11,26-02-2022
1496,NOLSM7953012,1,Implantation,5.24865E+15,5.19E+16,1.15E+16,3.01E+17,6.00E+17,31618.16,100.32,908,150,30,12,26-02-2022
1497,NOLSM7963013,1,Implantation,8.59146E+15,1.96E+16,5.11E+17,3.00E+17,6.00E+17,31910.25,101.053,908,152,30,13,26-02-2022
1498,NOLSM7973014,2,Implantation,8.9872E+15,7.34E+16,5.39E+17,3.00E+17,6.00E+17,32155.309,101.003,900,152,30,14,26-02-2022
1499,NOLSM7983015,3,Implantation,1.11E+16,5.59E+16,3.99E+17,3.00E+17,6.00E+17,32178.343,99.116,899,149,30,15,26-02-2022
1500,NOLSM7993016,3,Implantation,4.33156E+15,1.81E+16,1.17E+17,3.00E+17,6.00E+17,32141.981,99.859,900,150,30,16,26-02-2022
1501,NOLSM8003017,2,Implantation,5.10477E+15,1.58E+16,3.02E+17,2.99E+17,6.00E+17,31618.691,99.796,898,150,30,17,26-02-2022
1502,NOLSM8013018,1,Implantation,6.70438E+15,6.70E+16,4.01E+17,3.01E+17,6.00E+17,33321.979,99.736,900,150,30,18,26-02-2022
1503,NOLSM8023019,1,Implantation,8.04088E+15,6.43E+16,4.53E+17,3.01E+17,6.00E+17,32175.559,99.674,899,150,30,19,26-02-2022
1504,NOLSM8033020,3,Implantation,1.47E+16,2.4737E+14,1.42264E+12,2.99E+17,6.00E+17,31260.811,101.119,917,152,30,20,26-02-2022
1505,NOLSM8043021,3,Implantation,3.53174E+15,2.52E+16,3.80E+16,3.00E+17,6.00E+17,31576.001,101.482,908,152,30,21,26-02-2022
1506,NOLSM8053022,2,Implantation,1.52E+16,1.52E+17,9.07E+17,3.00E+17,6.00E+17,31637.594,100.782,908,151,30,22,26-02-2022
1507,NOLSM8063023,1,Implantation,3.70301E+15,1.31E+16,1.55E+17,3.00E+17,6.00E+17,32156.959,99.711,908,150,30,23,26-02-2022
1508,NOLSM8073024,1,Implantation,1.17E+16,1.44E+16,3.37E+16,3.01E+17,6.00E+17,32998.534,100.557,909,151,30,24,26-02-2022
1509,NOLSM8083025,2,Implantation,9.13282E+15,8.88E+16,2.72E+17,3.00E+17,6.00E+17,33115.585,100.657,925,151,30,25,26-02-2022
1510,NOLSM8093026,3,Implantation,8.82256E+15,4.11E+16,4.86E+17,3.01E+17,6.00E+17,32465.72,101.98,913,153,30,26,26-02-2022
1511,NOLSM8103027,3,Implantation,6.52078E+15,2.84303E+15,1.27475E+14,3.00E+17,6.00E+17,32576.424,101.416,913,152,30,27,26-02-2022
1512,NOLSM271111271,1,Implantation,1.15E+16,1.29E+17,8.39E+17,3.02E+17,6.00E+17,32089.235,100.754,888,156,11,28,27-02-2022
1513,NOLSM272112272,2,Implantation,1.41E+16,1.18E+17,1.23E+18,3.00E+17,6.00E+17,31101.358,104.603,890,153,11,29,27-02-2022
1514,NOLSM273113273,3,Implantation,1.11E+16,5.08E+16,4.17E+17,3.00E+17,6.00E+17,31101.109,102.154,888,154,11,30,27-02-2022
1515,NOLSM274114274,1,Implantation,7.58961E+15,4.08E+16,4.13E+17,2.98E+17,6.00E+17,31914.677,103.802,904,153,11,31,27-02-2022
1516,NOLSM275115275,2,Implantation,7.10006E+15,6.08E+16,5.68E+17,2.99E+17,6.00E+17,31281.213,101.05,887,155,11,32,27-02-2022
1517,NOLSM276116276,3,Implantation,1.48E+16,6.29E+16,5.66E+17,3.00E+17,6.00E+17,32238.201,100.772,901,155,11,33,27-02-2022
1518,NOLSM277117277,1,Implantation,8.37285E+15,1.16E+17,5.91E+17,2.99E+17,6.00E+17,30611.506,103.577,915,151,11,34,27-02-2022
1519,NOLSM278118278,2,Implantation,1.35E+16,-1.68E+16,8.49E+17,3.00E+17,6.00E+17,32930.382,104.111,894,153,11,35,27-02-2022
1520,NOLSM279119279,3,Implantation,1.44E+16,1.38E+17,4.48E+17,2.99E+17,6.00E+17,32577.756,100.455,913,153,11,36,27-02-2022
1521,NOLSM2801110280,1,Implantation,1.65E+16,1.01E+17,6.97E+17,2.99E+17,6.00E+17,30639.973,101.681,886,155,11,37,27-02-2022
1522,NOLSM2811111281,2,Implantation,1.20E+16,1.04E+17,6.86E+17,3.02E+17,6.00E+17,32421.295,101.155,884,159,11,38,27-02-2022
1523,NOLSM2821112282,3,Implantation,1.43E+16,1.23E+17,3.73E+17,3.01E+17,6.00E+17,31535.79,102.354,873,150,11,39,27-02-2022
1524,NOLSM2831113283,1,Implantation,7.62196E+15,6.40E+16,4.37E+17,3.01E+17,6.00E+17,31051.425,105.095,891,156,11,40,27-02-2022
1525,NOLSM2841114284,2,Implantation,1.58E+16,2.12E+17,6.83E+17,2.98E+17,6.00E+17,31362.147,102.547,898,156,11,41,27-02-2022
1526,NOLSM2851115285,3,Implantation,1.02E+16,6.33E+16,3.52E+17,3.02E+17,6.00E+17,31990.919,103.674,915,154,11,42,27-02-2022
1527,NOLSM2861116286,1,Implantation,1.39E+16,2.27E+16,6.22E+17,2.99E+17,6.00E+17,30310.73,101.148,906,155,11,43,27-02-2022
1528,NOLSM2871117287,2,Implantation,1.77E+16,1.55E+17,7.54E+17,2.98E+17,6.00E+17,31613.386,105.532,913,159,11,44,27-02-2022
1529,NOLSM2881118288,3,Implantation,7.6386E+15,1.59E+17,5.85E+17,2.97E+17,6.00E+17,31566.201,103.891,886,153,11,45,27-02-2022
1530,NOLSM2891119289,1,Implantation,1.80E+16,1.82E+17,5.51E+17,3.01E+17,6.00E+17,29986.195,101.488,923,155,11,46,27-02-2022
1531,NOLSM2901120290,2,Implantation,1.12E+16,1.09E+17,4.84E+17,3.01E+17,6.00E+17,31292.696,102.588,888,154,11,47,27-02-2022
1532,NOLSM2911121291,3,Implantation,1.81E+16,1.51E+17,5.61E+17,2.99E+17,6.00E+17,32226.582,102.695,936,153,11,48,27-02-2022
1533,NOLSM2921122292,1,Implantation,1.26E+16,8.18E+16,1.02E+18,3.02E+17,6.00E+17,32025.475,105.206,924,157,11,49,27-02-2022
1534,NOLSM2931123293,2,Implantation,1.30E+16,1.76E+17,6.91E+17,3.00E+17,6.00E+17,31834.866,101.258,919,152,11,50,27-02-2022
1535,NOLSM2941124294,3,Implantation,1.11E+16,1.32E+17,6.29E+17,3.01E+17,6.00E+17,33675.551,103.056,911,157,11,51,27-02-2022
1536,NOLSM2951125295,1,Implantation,1.53E+16,1.23E+17,2.97E+17,3.02E+17,6.00E+17,31139.137,104.859,915,153,11,52,27-02-2022
1537,NOLSM2961126296,2,Implantation,1.62E+16,9.05E+16,3.45E+17,2.99E+17,6.00E+17,31366.628,103.293,875,152,11,53,27-02-2022
1538,NOLSM2971127297,3,Implantation,1.83E+16,-2.77E+16,1.05E+18,3.00E+17,6.00E+17,31408.661,103.015,902,156,11,54,27-02-2022
1539,NOLSM811311811,1,Implantation,1.46E+16,8.02134E+15,7.30E+17,2.98E+17,6.00E+17,32341.75,101.961,913,153,31,28,27-02-2022
1540,NOLSM812312812,2,Implantation,2.06E+16,1.67E+17,1.01E+18,2.98E+17,6.00E+17,32566.297,101.899,912,153,31,29,27-02-2022
1541,NOLSM813313813,3,Implantation,1.51E+16,6.70E+16,8.89E+17,3.00E+17,6.00E+17,32645.662,101.679,913,153,31,30,27-02-2022
1542,NOLSM814314814,1,Implantation,1.31E+16,1.31E+17,6.20E+17,3.00E+17,6.00E+17,32461.883,100.406,899,151,31,31,27-02-2022
1543,NOLSM815315815,2,Implantation,1.92E+16,1.66E+17,9.83363E+15,3.00E+17,6.00E+17,32642.909,100.788,912,151,31,32,27-02-2022
1544,NOLSM816316816,3,Implantation,7.72897E+15,2.08E+16,3.04901E+15,3.01E+17,6.00E+17,32152.262,101.669,913,153,31,33,27-02-2022
1545,NOLSM817317817,1,Implantation,7.45589E+15,7.43E+16,2.06E+17,3.00E+17,6.00E+17,32326.426,101.541,908,152,31,34,27-02-2022
1546,NOLSM818318818,2,Implantation,3.4893E+15,2.62614E+14,1.24281E+12,3.01E+17,6.00E+17,32037.587,101.183,908,152,31,35,27-02-2022
1547,NOLSM819319819,3,Implantation,1.51E+16,2.07E+16,5.20352E+13,3.02E+17,6.00E+17,32030.86,100.574,903,151,31,36,27-02-2022
1548,NOLSM8203110820,1,Implantation,4.24326E+15,2.63E+16,1.80E+17,3.00E+17,6.00E+17,32173.088,100.188,906,150,31,37,27-02-2022
1549,NOLSM8213111821,2,Implantation,5.94897E+15,4.86E+16,2.28E+17,3.01E+17,6.00E+17,32172.83,99.613,906,149,31,38,27-02-2022
1550,NOLSM8223112822,3,Implantation,1.14E+16,1.10E+17,1.13E+17,3.01E+17,6.00E+17,32187.56,100.284,902,150,31,39,27-02-2022
1551,NOLSM8233113823,1,Implantation,1.59E+16,1.59E+17,2.60871E+14,2.99E+17,6.00E+17,32191.766,99.695,902,150,31,40,27-02-2022
1552,NOLSM8243114824,2,Implantation,6.79133E+15,5.74E+16,4.03E+17,3.01E+17,6.00E+17,32188.486,100.074,902,150,31,41,27-02-2022
1553,NOLSM8253115825,3,Implantation,1.93E+16,1.93E+17,6.53E+17,3.00E+17,6.00E+17,32183.758,99.805,896,150,31,42,27-02-2022
1554,NOLSM8263116826,1,Implantation,7.62401E+15,3.73E+16,2.32E+16,3.01E+17,6.00E+17,32180.949,100.535,885,151,31,43,27-02-2022
1555,NOLSM8273117827,2,Implantation,1.10E+16,1.08E+17,1.06E+17,3.01E+17,6.00E+17,32264.156,99.904,889,150,31,44,27-02-2022
1556,NOLSM8283118828,3,Implantation,2.80051E+15,2.74E+16,1.08E+17,3.00E+17,6.00E+17,32264.303,100.079,886,150,31,45,27-02-2022
1557,NOLSM8293119829,1,Implantation,1.96E+16,8.64043E+14,7.74981E+13,2.99E+17,6.00E+17,32359.833,100.463,884,151,31,46,27-02-2022
1558,NOLSM8303120830,2,Implantation,1.97E+16,1.27E+17,1.18E+18,2.99E+17,6.00E+17,32362.152,99.514,886,149,31,47,27-02-2022
1559,NOLSM8313121831,3,Implantation,2.00E+16,1.08E+17,4.51E+17,3.02E+17,6.00E+17,32358.195,101.149,868,152,31,48,27-02-2022
1560,NOLSM8323122832,1,Implantation,1.29E+16,1.21E+17,4.61E+17,2.98E+17,6.00E+17,32353.162,101.078,869,152,31,49,27-02-2022
1561,NOLSM8333123833,2,Implantation,7.33919E+15,5.26239E+14,2.06741E+14,3.01E+17,6.00E+17,32365.612,101.193,869,152,31,50,27-02-2022
1562,NOLSM8343124834,3,Implantation,7.36092E+15,2.35E+16,2.09E+16,2.99E+17,6.00E+17,32257.524,102.14,869,153,31,51,27-02-2022
1563,NOLSM8353125835,1,Implantation,1.19E+16,4.36E+16,3.47E+16,2.98E+17,6.00E+17,32254.026,102.642,868,154,31,52,27-02-2022
1564,NOLSM8363126836,2,Implantation,4.19343E+15,1.2349E+15,11044952.33,3.02E+17,6.00E+17,32254.395,102.138,868,153,31,53,27-02-2022
1565,NOLSM8373127837,3,Implantation,7.58E+15,5.16E+16,3.46E+17,2.99E+17,6.00E+17,32255.649,102.317,868,153,31,54,27-02-2022
1566,NOLSM271111,3,Implantation,1.15E+16,1.29E+17,8.39E+17,3.02E+17,6.00E+17,32089.235,100.754,888,156,11,1,27-02-2022
1567,NOLSM272112,3,Implantation,1.41E+16,1.18E+17,1.23E+18,3.00E+17,6.00E+17,31101.358,104.603,890,153,11,2,27-02-2022
1568,NOLSM273113,2,Implantation,1.11E+16,5.08E+16,4.17E+17,3.00E+17,6.00E+17,31101.109,102.154,888,154,11,3,27-02-2022
1569,NOLSM274114,1,Implantation,7.58961E+15,4.08E+16,4.13E+17,2.98E+17,6.00E+17,31914.677,103.802,904,153,11,4,27-02-2022
1570,NOLSM275115,1,Implantation,7.10006E+15,6.08E+16,5.68E+17,2.99E+17,6.00E+17,31281.213,101.05,887,155,11,5,27-02-2022
1571,NOLSM276116,2,Implantation,1.48E+16,6.29E+16,5.66E+17,3.00E+17,6.00E+17,32238.201,100.772,901,155,11,6,27-02-2022
1572,NOLSM277117,3,Implantation,8.37285E+15,1.16E+17,5.91E+17,2.99E+17,6.00E+17,30611.506,103.577,915,151,11,7,27-02-2022
1573,NOLSM278118,3,Implantation,1.35E+16,-1.68E+16,8.49E+17,3.00E+17,6.00E+17,32930.382,104.111,894,153,11,8,27-02-2022
1574,NOLSM279119,2,Implantation,1.44E+16,1.38E+17,4.48E+17,2.99E+17,6.00E+17,32577.756,100.455,913,153,11,9,27-02-2022
1575,NOLSM2801110,1,Implantation,1.65E+16,1.01E+17,6.97E+17,2.99E+17,6.00E+17,30639.973,101.681,886,155,11,10,27-02-2022
1576,NOLSM2811111,1,Implantation,1.20E+16,1.04E+17,6.86E+17,3.02E+17,6.00E+17,32421.295,101.155,884,159,11,11,27-02-2022
1577,NOLSM2821112,2,Implantation,1.43E+16,1.23E+17,3.73E+17,3.01E+17,6.00E+17,31535.79,102.354,873,150,11,12,27-02-2022
1578,NOLSM2831113,3,Implantation,7.62196E+15,6.40E+16,4.37E+17,3.01E+17,6.00E+17,31051.425,105.095,891,156,11,13,27-02-2022
1579,NOLSM2841114,3,Implantation,1.58E+16,2.12E+17,6.83E+17,2.98E+17,6.00E+17,31362.147,102.547,898,156,11,14,27-02-2022
1580,NOLSM2851115,2,Implantation,1.02E+16,6.33E+16,3.52E+17,3.02E+17,6.00E+17,31990.919,103.674,915,154,11,15,27-02-2022
1581,NOLSM2861116,1,Implantation,1.39E+16,2.27E+16,6.22E+17,2.99E+17,6.00E+17,30310.73,101.148,906,155,11,16,27-02-2022
1582,NOLSM2871117,1,Implantation,1.77E+16,1.55E+17,7.54E+17,2.98E+17,6.00E+17,31613.386,105.532,913,159,11,17,27-02-2022
1583,NOLSM2881118,2,Implantation,7.6386E+15,1.59E+17,5.85E+17,2.97E+17,6.00E+17,31566.201,103.891,886,153,11,18,27-02-2022
1584,NOLSM2891119,3,Implantation,1.80E+16,1.82E+17,5.51E+17,3.01E+17,6.00E+17,29986.195,101.488,923,155,11,19,27-02-2022
1585,NOLSM2901120,3,Implantation,1.12E+16,1.09E+17,4.84E+17,3.01E+17,6.00E+17,31292.696,102.588,888,154,11,20,27-02-2022
1586,NOLSM2911121,2,Implantation,1.81E+16,1.51E+17,5.61E+17,2.99E+17,6.00E+17,32226.582,102.695,936,153,11,21,27-02-2022
1587,NOLSM2921122,1,Implantation,1.26E+16,8.18E+16,1.02E+18,3.02E+17,6.00E+17,32025.475,105.206,924,157,11,22,27-02-2022
1588,NOLSM2931123,1,Implantation,1.30E+16,1.76E+17,6.91E+17,3.00E+17,6.00E+17,31834.866,101.258,919,152,11,23,27-02-2022
1589,NOLSM2941124,3,Implantation,1.11E+16,1.32E+17,6.29E+17,3.01E+17,6.00E+17,33675.551,103.056,911,157,11,24,27-02-2022
1590,NOLSM2951125,3,Implantation,1.53E+16,1.23E+17,2.97E+17,3.02E+17,6.00E+17,31139.137,104.859,915,153,11,25,27-02-2022
1591,NOLSM2961126,2,Implantation,1.62E+16,9.05E+16,3.45E+17,2.99E+17,6.00E+17,31366.628,103.293,875,152,11,26,27-02-2022
1592,NOLSM2971127,1,Implantation,1.83E+16,-2.77E+16,1.05E+18,3.00E+17,6.00E+17,31408.661,103.015,902,156,11,27,27-02-2022
1593,NOLSM811311,2,Implantation,1.46E+16,8.02134E+15,7.30E+17,2.98E+17,6.00E+17,32341.75,101.961,913,153,31,1,27-02-2022
1594,NOLSM812312,1,Implantation,2.06E+16,1.67E+17,1.01E+18,2.98E+17,6.00E+17,32566.297,101.899,912,153,31,2,27-02-2022
1595,NOLSM813313,1,Implantation,1.51E+16,6.70E+16,8.89E+17,3.00E+17,6.00E+17,32645.662,101.679,913,153,31,3,27-02-2022
1596,NOLSM814314,2,Implantation,1.31E+16,1.31E+17,6.20E+17,3.00E+17,6.00E+17,32461.883,100.406,899,151,31,4,27-02-2022
1597,NOLSM815315,3,Implantation,1.92E+16,1.66E+17,9.83363E+15,3.00E+17,6.00E+17,32642.909,100.788,912,151,31,5,27-02-2022
1598,NOLSM816316,3,Implantation,7.72897E+15,2.08E+16,3.04901E+15,3.01E+17,6.00E+17,32152.262,101.669,913,153,31,6,27-02-2022
1599,NOLSM817317,2,Implantation,7.45589E+15,7.43E+16,2.06E+17,3.00E+17,6.00E+17,32326.426,101.541,908,152,31,7,27-02-2022
1600,NOLSM818318,1,Implantation,3.4893E+15,2.62614E+14,1.24281E+12,3.01E+17,6.00E+17,32037.587,101.183,908,152,31,8,27-02-2022
1601,NOLSM819319,1,Implantation,1.51E+16,2.07E+16,5.20352E+13,3.02E+17,6.00E+17,32030.86,100.574,903,151,31,9,27-02-2022
1602,NOLSM8203110,2,Implantation,4.24326E+15,2.63E+16,1.80E+17,3.00E+17,6.00E+17,32173.088,100.188,906,150,31,10,27-02-2022
1603,NOLSM8213111,3,Implantation,5.94897E+15,4.86E+16,2.28E+17,3.01E+17,6.00E+17,32172.83,99.613,906,149,31,11,27-02-2022
1604,NOLSM8223112,1,Implantation,1.14E+16,1.10E+17,1.13E+17,3.01E+17,6.00E+17,32187.56,100.284,902,150,31,12,27-02-2022
1605,NOLSM8233113,1,Implantation,1.59E+16,1.59E+17,2.60871E+14,2.99E+17,6.00E+17,32191.766,99.695,902,150,31,13,27-02-2022
1606,NOLSM8243114,2,Implantation,6.79133E+15,5.74E+16,4.03E+17,3.01E+17,6.00E+17,32188.486,100.074,902,150,31,14,27-02-2022
1607,NOLSM8253115,3,Implantation,1.93E+16,1.93E+17,6.53E+17,3.00E+17,6.00E+17,32183.758,99.805,896,150,31,15,27-02-2022
1608,NOLSM8263116,3,Implantation,7.62401E+15,3.73E+16,2.32E+16,3.01E+17,6.00E+17,32180.949,100.535,885,151,31,16,27-02-2022
1609,NOLSM8273117,1,Implantation,1.10E+16,1.08E+17,1.06E+17,3.01E+17,6.00E+17,32264.156,99.904,889,150,31,17,27-02-2022
1610,NOLSM8283118,1,Implantation,2.80051E+15,2.74E+16,1.08E+17,3.00E+17,6.00E+17,32264.303,100.079,886,150,31,18,27-02-2022
1611,NOLSM8293119,2,Implantation,1.96E+16,8.64043E+14,7.74981E+13,2.99E+17,6.00E+17,32359.833,100.463,884,151,31,19,27-02-2022
1612,NOLSM8303120,3,Implantation,1.97E+16,1.27E+17,1.18E+18,2.99E+17,6.00E+17,32362.152,99.514,886,149,31,20,27-02-2022
1613,NOLSM8313121,3,Implantation,2.00E+16,1.08E+17,4.51E+17,3.02E+17,6.00E+17,32358.195,101.149,868,152,31,21,27-02-2022
1614,NOLSM8323122,2,Implantation,1.29E+16,1.21E+17,4.61E+17,2.98E+17,6.00E+17,32353.162,101.078,869,152,31,22,27-02-2022
1615,NOLSM8333123,1,Implantation,7.33919E+15,5.26239E+14,2.06741E+14,3.01E+17,6.00E+17,32365.612,101.193,869,152,31,23,27-02-2022
1616,NOLSM8343124,1,Implantation,7.36092E+15,2.35E+16,2.09E+16,2.99E+17,6.00E+17,32257.524,102.14,869,153,31,24,27-02-2022
1617,NOLSM8353125,2,Implantation,1.19E+16,4.36E+16,3.47E+16,2.98E+17,6.00E+17,32254.026,102.642,868,154,31,25,27-02-2022
1618,NOLSM8363126,3,Implantation,4.19343E+15,1.2349E+15,11044952.33,3.02E+17,6.00E+17,32254.395,102.138,868,153,31,26,27-02-2022
1619,NOLSM8373127,3,Implantation,7.58E+15,5.16E+16,3.46E+17,2.99E+17,6.00E+17,32255.649,102.317,868,153,31,27,27-02-2022
1620,NOLSM298121298,1,Implantation,8.5687E+15,8.71E+16,7.37E+17,3.03E+17,6.00E+17,31654.923,100.542,917,150,12,28,28-02-2022
1621,NOLSM299122299,2,Implantation,1.36E+16,1.18E+17,5.86E+17,3.00E+17,6.00E+17,32420.46,102.947,884,152,12,29,28-02-2022
1622,NOLSM300123300,3,Implantation,1.59E+16,5.51E+16,5.10E+17,3.00E+17,6.00E+17,32096.305,102.504,896,158,12,30,28-02-2022
1623,NOLSM301124301,1,Implantation,1.20E+16,1.24E+17,2.27E+17,2.98E+17,6.00E+17,32563.022,100.521,901,152,12,31,28-02-2022
1624,NOLSM302125302,2,Implantation,1.18E+16,1.01E+17,6.66E+16,2.98E+17,6.00E+17,30885.27,102.933,884,156,12,32,28-02-2022
1625,NOLSM303126303,3,Implantation,1.02E+16,1.46E+17,6.64E+17,3.01E+17,6.00E+17,31320.289,101.766,884,153,12,33,28-02-2022
1626,NOLSM304127304,1,Implantation,1.33E+16,1.28E+17,6.79E+17,3.00E+17,6.00E+17,31878.063,103.123,910,152,12,34,28-02-2022
1627,NOLSM305128305,2,Implantation,1.42E+16,7.44E+16,4.61E+17,2.98E+17,6.00E+17,32007.987,103.511,886,155,12,35,28-02-2022
1628,NOLSM306129306,3,Implantation,1.23E+16,1.64E+17,6.50E+17,2.98E+17,6.00E+17,31060.004,101.271,880,155,12,36,28-02-2022
1629,NOLSM3071210307,1,Implantation,1.43E+16,1.42E+17,5.39E+16,3.03E+17,6.00E+17,31195.899,99.876,896,156,12,37,28-02-2022
1630,NOLSM3081211308,2,Implantation,1.56E+16,1.15E+17,1.04E+18,3.01E+17,6.00E+17,30345.646,104.46,883,153,12,38,28-02-2022
1631,NOLSM3091212309,3,Implantation,9.04211E+15,1.57E+17,1.96E+17,2.99E+17,6.00E+17,32640.339,103.302,870,154,12,39,28-02-2022
1632,NOLSM3101213310,1,Implantation,9.26269E+15,6.70E+16,7.00E+17,3.02E+17,6.00E+17,31812.925,103.133,906,151,12,40,28-02-2022
1633,NOLSM3111214311,2,Implantation,9.00682E+15,8.81E+16,1.08E+18,2.99E+17,6.00E+17,31897.15,104.146,885,156,12,41,28-02-2022
1634,NOLSM3121215312,3,Implantation,7.38765E+15,1.30E+17,3.11E+17,3.01E+17,6.00E+17,31335.259,100.331,913,155,12,42,28-02-2022
1635,NOLSM3131216313,1,Implantation,1.33E+16,1.42E+17,3.54E+17,2.99E+17,6.00E+17,31661.888,102.524,885,154,12,43,28-02-2022
1636,NOLSM3141217314,2,Implantation,1.13E+16,1.17E+17,8.01E+17,3.00E+17,6.00E+17,30483.424,102.248,893,156,12,44,28-02-2022
1637,NOLSM3151218315,3,Implantation,7.04999E+15,8.08E+16,4.80E+17,3.00E+17,6.00E+17,32041.628,102.595,921,158,12,45,28-02-2022
1638,NOLSM3161219316,1,Implantation,1.70E+16,1.79E+17,7.08E+17,3.00E+17,6.00E+17,31843.883,101.586,897,155,12,46,28-02-2022
1639,NOLSM3171220317,2,Implantation,8.56023E+15,6.81E+16,6.64E+17,3.02E+17,6.00E+17,30427.029,104.247,892,158,12,47,28-02-2022
1640,NOLSM3181221318,3,Implantation,8.27238E+15,9.34E+16,5.31E+17,3.01E+17,6.00E+17,31076.654,102.468,918,152,12,48,28-02-2022
1641,NOLSM3191222319,1,Implantation,1.17E+16,4.06E+16,5.88E+17,2.99E+17,6.00E+17,31775.473,102.414,924,154,12,49,28-02-2022
1642,NOLSM3201223320,2,Implantation,1.46E+16,1.03E+17,6.53E+17,3.00E+17,6.00E+17,31621.297,101.545,889,153,12,50,28-02-2022
1643,NOLSM3211224321,3,Implantation,1.13E+16,1.66E+17,2.32E+17,3.01E+17,6.00E+17,31948.15,103.936,908,155,12,51,28-02-2022
1644,NOLSM3221225322,1,Implantation,1.85E+16,1.20E+17,3.90E+17,3.00E+17,6.00E+17,31259.581,104.197,917,154,12,52,28-02-2022
1645,NOLSM3231226323,2,Implantation,1.41E+16,7.02E+16,2.63E+17,3.01E+17,6.00E+17,32083.164,102.615,909,154,12,53,28-02-2022
1646,NOLSM3241227324,3,Implantation,9.64655E+15,8.08E+16,6.97E+17,3.00E+17,6.00E+17,31228.026,102.651,887,155,12,54,28-02-2022
